all_agree_true_count,claim_disagreement_count,claim_disagreement_type,claim_key,claim_source,claude_dir,claude_dir_set,consensus_confidence,consensus_data_source,consensus_effect_pct,consensus_notes,consensus_support,construct_drift_count,construct_drift_flags,cross_model_direction_agreement,cross_model_direction_set,cross_model_support_n,drift_arm_mismatch,drift_concentration_vs_content,drift_figure_only_target,drift_pooled_vs_subgroup_mismatch,drift_timepoint_mismatch,drift_tissue_mismatch,element,element_mismatch_flag,gemini_dir,gemini_dir_set,has_factorial_structure,has_n,has_tc_confusion,has_variance,high_disagreement_flag,initial_label,is_control_paper,kimi_dir,kimi_dir_set,label_confidence,label_rationale,pairwise_all_agree_rate_claim,pairwise_claim_available,pairwise_element,pairwise_relaxed_claude_dir_set,pairwise_relaxed_gemini_dir_set,pairwise_relaxed_kimi_dir_set,pairwise_relaxed_row_count,pairwise_relaxed_support_n,pairwise_relaxed_tissues,pairwise_row_count,pairwise_tissue,paper_agreement_fraction,paper_direction_agreement_rate,paper_id,paper_pairwise_all_agree_rate,paper_recon_warning_count,paper_recon_warnings,paper_root_cause,paper_root_cause_confidence,paper_root_cause_note,predicted_label,report_abstract_mentions_n,report_alignment_artifact,report_available,report_averaging_conflict,report_channel_count,report_conclusion_mentions_n,report_coverage_limitation,report_explicit_ai_error,report_factorial_arm_selection_issue,report_factorial_conflict,report_figure_digitization_limit,report_figure_mentions_n,report_gt_issue,report_match_summary_text,report_mentions_abstract,report_mentions_conclusion,report_mentions_figure_evidence,report_mentions_gt_crosscheck,report_mentions_results_text,report_mentions_table_evidence,report_no_concentration_data,report_overall_excellent,report_overall_partial,report_overall_rating_text,report_path,report_results_mentions_n,report_status_skip,report_status_text,report_table_mentions_n,report_timepoint_conflict,report_treatment_arm_confusion,report_wrong_tissue,report_zero_match,risk_flag_count,risk_flags,score_alignment_gap,score_disagreements,score_factorial_or_averaging,score_relaxed_support,score_report_partial,score_report_skip_or_noncomparable,score_report_wrong_tissue_or_arm,score_risk_flags,score_strict_support,score_timepoint_or_figure,swap_risk_flag,tissue,warning_averaging_risk,warning_factorial_risk,warning_figure_only_risk,warning_multi_condition_risk,warning_sparse_recon_risk,warning_tc_confusion_risk,warning_timepoint_risk
0,3,claude_only;kimi_only;kimi_only,014_Lieffering_2004::Mn::grain,disagreement_only,increase,"[""increase""]",high,Figure 1,15.789473684210526,No significant difference but strong tendency to increase,0,1,"[""figure_only_target""]",True,"[""increase""]",2,False,False,True,False,False,False,Mn,False,increase,"[""increase""]",True,True,True,False,False,likely_alignment_or_structure_problem,False,,[],medium,"Coverage-limited paper, but this specific claim shows disagreement or wrong-tissue/arm structure.",0.0,True,Mn,"[""increase""]","[""increase""]",[],1,2,"[""grain""]",1,grain,0.0,0.3846,014_Lieffering_2004,0.0,5,"[""This paper reports NO dilution effect for most minerals - only N decreased, which is unusual"", ""Effect sizes are positive for many minerals, contrary to expected dilution effect"", ""Treatment/control clearly defined but verify because results are opposite of expected"", ""Data from archived samples from 1999-2000 seasons only"", ""Only N supply level of 90 kg N/ha analyzed for elemental concentrations""]",extraction_coverage_limitation,high,Inferred from per-paper report: skip / figure-only / non-tabular target data.,alignment_or_structure_problem,0,False,True,False,2,2,False,False,False,False,True,7,False,,False,True,True,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\014_Lieffering_2004_report.md,0,False,,0,False,False,False,False,6,"[""disagreement_present"", ""factorial_structure"", ""missing_variance"", ""paper_extraction_coverage_known"", ""partial_model_support"", ""tc_confusion""]",0,3,1,2,0,0,0,6,2,1,False,grain,False,True,False,False,False,True,False
0,3,claude_only;kimi_only;kimi_only,014_Lieffering_2004::Mo::grain,disagreement_only,increase,"[""increase""]",high,Figure 1,14.285714285714299,No significant difference,0,1,"[""figure_only_target""]",False,"[""increase"", ""no-change""]",2,False,False,True,False,False,False,Mo,False,no-change,"[""no-change""]",True,True,True,False,False,likely_alignment_or_structure_problem,False,,[],medium,"Coverage-limited paper, but this specific claim shows disagreement or wrong-tissue/arm structure.",0.0,True,Mo,"[""increase""]","[""no-change""]",[],1,2,"[""grain""]",1,grain,0.0,0.3846,014_Lieffering_2004,0.0,5,"[""This paper reports NO dilution effect for most minerals - only N decreased, which is unusual"", ""Effect sizes are positive for many minerals, contrary to expected dilution effect"", ""Treatment/control clearly defined but verify because results are opposite of expected"", ""Data from archived samples from 1999-2000 seasons only"", ""Only N supply level of 90 kg N/ha analyzed for elemental concentrations""]",extraction_coverage_limitation,high,Inferred from per-paper report: skip / figure-only / non-tabular target data.,alignment_or_structure_problem,0,False,True,False,2,2,False,False,False,False,True,7,False,,False,True,True,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\014_Lieffering_2004_report.md,0,False,,0,False,False,False,False,6,"[""disagreement_present"", ""factorial_structure"", ""missing_variance"", ""paper_extraction_coverage_known"", ""partial_model_support"", ""tc_confusion""]",0,3,1,2,0,0,0,6,2,1,False,grain,False,True,False,False,False,True,False
0,3,claude_only;kimi_only;kimi_only,014_Lieffering_2004::N::grain,disagreement_only,decrease,"[""decrease""]",high,Figure 1,-12.0,Only element showing significant decrease (P<0.05),0,1,"[""figure_only_target""]",True,"[""decrease""]",2,False,False,True,False,False,False,N,False,decrease,"[""decrease""]",True,True,True,False,False,likely_alignment_or_structure_problem,False,,[],medium,"Coverage-limited paper, but this specific claim shows disagreement or wrong-tissue/arm structure.",0.0,True,N,"[""decrease""]","[""decrease""]",[],1,2,"[""grain""]",1,grain,0.0,0.3846,014_Lieffering_2004,0.0,5,"[""This paper reports NO dilution effect for most minerals - only N decreased, which is unusual"", ""Effect sizes are positive for many minerals, contrary to expected dilution effect"", ""Treatment/control clearly defined but verify because results are opposite of expected"", ""Data from archived samples from 1999-2000 seasons only"", ""Only N supply level of 90 kg N/ha analyzed for elemental concentrations""]",extraction_coverage_limitation,high,Inferred from per-paper report: skip / figure-only / non-tabular target data.,alignment_or_structure_problem,0,False,True,False,2,2,False,False,False,False,True,7,False,,False,True,True,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\014_Lieffering_2004_report.md,0,False,,0,False,False,False,False,6,"[""disagreement_present"", ""factorial_structure"", ""missing_variance"", ""paper_extraction_coverage_known"", ""partial_model_support"", ""tc_confusion""]",0,3,1,2,0,0,0,6,2,1,False,grain,False,True,False,False,False,True,False
0,3,claude_only;kimi_only;kimi_only,014_Lieffering_2004::Na::grain,disagreement_only,no-change,"[""no-change""]",high,Figure 1,0.0,No significant difference,0,1,"[""figure_only_target""]",True,"[""no-change""]",2,False,False,True,False,False,False,Na,False,no-change,"[""no-change""]",True,True,True,False,False,likely_alignment_or_structure_problem,False,,[],medium,"Coverage-limited paper, but this specific claim shows disagreement or wrong-tissue/arm structure.",0.0,True,Na,"[""no-change""]","[""no-change""]",[],1,2,"[""grain""]",1,grain,0.0,0.3846,014_Lieffering_2004,0.0,5,"[""This paper reports NO dilution effect for most minerals - only N decreased, which is unusual"", ""Effect sizes are positive for many minerals, contrary to expected dilution effect"", ""Treatment/control clearly defined but verify because results are opposite of expected"", ""Data from archived samples from 1999-2000 seasons only"", ""Only N supply level of 90 kg N/ha analyzed for elemental concentrations""]",extraction_coverage_limitation,high,Inferred from per-paper report: skip / figure-only / non-tabular target data.,alignment_or_structure_problem,0,False,True,False,2,2,False,False,False,False,True,7,False,,False,True,True,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\014_Lieffering_2004_report.md,0,False,,0,False,False,False,False,6,"[""disagreement_present"", ""factorial_structure"", ""missing_variance"", ""paper_extraction_coverage_known"", ""partial_model_support"", ""tc_confusion""]",0,3,1,2,0,0,0,6,2,1,False,grain,False,True,False,False,False,True,False
0,3,claude_only;kimi_only;kimi_only,014_Lieffering_2004::P::grain,disagreement_only,increase,"[""increase""]",high,Figure 1,0.0,No significant difference,0,1,"[""figure_only_target""]",False,"[""increase"", ""no-change""]",2,False,False,True,False,False,False,P,False,no-change,"[""no-change""]",True,True,True,False,False,likely_alignment_or_structure_problem,False,,[],medium,"Coverage-limited paper, but this specific claim shows disagreement or wrong-tissue/arm structure.",0.0,True,P,"[""increase""]","[""no-change""]",[],1,2,"[""grain""]",1,grain,0.0,0.3846,014_Lieffering_2004,0.0,5,"[""This paper reports NO dilution effect for most minerals - only N decreased, which is unusual"", ""Effect sizes are positive for many minerals, contrary to expected dilution effect"", ""Treatment/control clearly defined but verify because results are opposite of expected"", ""Data from archived samples from 1999-2000 seasons only"", ""Only N supply level of 90 kg N/ha analyzed for elemental concentrations""]",extraction_coverage_limitation,high,Inferred from per-paper report: skip / figure-only / non-tabular target data.,alignment_or_structure_problem,0,False,True,False,2,2,False,False,False,False,True,7,False,,False,True,True,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\014_Lieffering_2004_report.md,0,False,,0,False,False,False,False,6,"[""disagreement_present"", ""factorial_structure"", ""missing_variance"", ""paper_extraction_coverage_known"", ""partial_model_support"", ""tc_confusion""]",0,3,1,2,0,0,0,6,2,1,False,grain,False,True,False,False,False,True,False
0,3,claude_only;kimi_only;kimi_only,014_Lieffering_2004::S::grain,disagreement_only,no-change,"[""no-change""]",high,Figure 1,0.0,No significant difference,0,1,"[""figure_only_target""]",True,"[""no-change""]",2,False,False,True,False,False,False,S,False,no-change,"[""no-change""]",True,True,True,False,False,likely_alignment_or_structure_problem,False,,[],medium,"Coverage-limited paper, but this specific claim shows disagreement or wrong-tissue/arm structure.",0.0,True,S,"[""no-change""]","[""no-change""]",[],1,2,"[""grain""]",1,grain,0.0,0.3846,014_Lieffering_2004,0.0,5,"[""This paper reports NO dilution effect for most minerals - only N decreased, which is unusual"", ""Effect sizes are positive for many minerals, contrary to expected dilution effect"", ""Treatment/control clearly defined but verify because results are opposite of expected"", ""Data from archived samples from 1999-2000 seasons only"", ""Only N supply level of 90 kg N/ha analyzed for elemental concentrations""]",extraction_coverage_limitation,high,Inferred from per-paper report: skip / figure-only / non-tabular target data.,alignment_or_structure_problem,0,False,True,False,2,2,False,False,False,False,True,7,False,,False,True,True,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\014_Lieffering_2004_report.md,0,False,,0,False,False,False,False,6,"[""disagreement_present"", ""factorial_structure"", ""missing_variance"", ""paper_extraction_coverage_known"", ""partial_model_support"", ""tc_confusion""]",0,3,1,2,0,0,0,6,2,1,False,grain,False,True,False,False,False,True,False
,3,claude_only;kimi_only;kimi_only,014_Lieffering_2004::Se::grain,disagreement_only,,,high,Figure 1,0.0,No significant difference,0,1,"[""figure_only_target""]",,[],0,False,False,True,False,False,False,Se,False,,,True,True,True,False,False,likely_alignment_or_structure_problem,False,,,medium,"Coverage-limited paper, but this specific claim shows disagreement or wrong-tissue/arm structure.",,,,,,,,,,,,0.0,0.3846,014_Lieffering_2004,0.0,5,"[""This paper reports NO dilution effect for most minerals - only N decreased, which is unusual"", ""Effect sizes are positive for many minerals, contrary to expected dilution effect"", ""Treatment/control clearly defined but verify because results are opposite of expected"", ""Data from archived samples from 1999-2000 seasons only"", ""Only N supply level of 90 kg N/ha analyzed for elemental concentrations""]",extraction_coverage_limitation,high,Inferred from per-paper report: skip / figure-only / non-tabular target data.,alignment_or_structure_problem,0,False,True,False,2,2,False,False,False,False,True,7,False,,False,True,True,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\014_Lieffering_2004_report.md,0,False,,0,False,False,False,False,6,"[""disagreement_present"", ""factorial_structure"", ""missing_variance"", ""paper_extraction_coverage_known"", ""partial_model_support"", ""tc_confusion""]",0,3,1,0,0,0,0,6,0,1,False,grain,False,True,False,False,False,True,False
0,3,claude_only;kimi_only;kimi_only,014_Lieffering_2004::Zn::grain,disagreement_only,increase,"[""increase""]",high,Figure 1,13.333333333333334,No significant difference but strong tendency to increase,0,1,"[""figure_only_target""]",True,"[""increase""]",2,False,False,True,False,False,False,Zn,False,increase,"[""increase""]",True,True,True,False,False,likely_alignment_or_structure_problem,False,,[],medium,"Coverage-limited paper, but this specific claim shows disagreement or wrong-tissue/arm structure.",0.0,True,Zn,"[""increase""]","[""increase""]",[],1,2,"[""grain""]",1,grain,0.0,0.3846,014_Lieffering_2004,0.0,5,"[""This paper reports NO dilution effect for most minerals - only N decreased, which is unusual"", ""Effect sizes are positive for many minerals, contrary to expected dilution effect"", ""Treatment/control clearly defined but verify because results are opposite of expected"", ""Data from archived samples from 1999-2000 seasons only"", ""Only N supply level of 90 kg N/ha analyzed for elemental concentrations""]",extraction_coverage_limitation,high,Inferred from per-paper report: skip / figure-only / non-tabular target data.,alignment_or_structure_problem,0,False,True,False,2,2,False,False,False,False,True,7,False,,False,True,True,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\014_Lieffering_2004_report.md,0,False,,0,False,False,False,False,6,"[""disagreement_present"", ""factorial_structure"", ""missing_variance"", ""paper_extraction_coverage_known"", ""partial_model_support"", ""tc_confusion""]",0,3,1,2,0,0,0,6,2,1,False,grain,False,True,False,False,False,True,False
1,0,,018_Al-Rawahy_2013::Ca::leaf,consensus_observation,increase,"[""increase""]",high,Table 3,9.401709401709414,Models agree (diff=0.0%),2,0,[],True,"[""increase""]",3,False,False,False,False,False,False,Ca,False,increase,"[""increase""]",True,True,True,True,False,clean_support,False,increase,"[""increase""]",medium,Consensus-backed claim with no recorded Claude/Kimi disagreement.,1.0,True,Ca,"[""increase""]","[""increase""]","[""increase""]",1,3,"[""leaf""]",1,leaf,1.0,1.0,018_Al-Rawahy_2013,1.0,6,"[""This is a complex 3-factor experiment with O3, CO2, and combined O3+CO2 treatments"", ""The CO2 levels (350-450 ppm) are unusually low and close to what would normally be ambient"", ""Control is not clearly defined - appears to be charcoal filtered air without added CO2/O3"", ""Combined treatments (O3+CO2) should NOT be used for CO2-only meta-analysis"", ""Sample sizes vary between measurements (30 plants for growth, 10 for biochemical)"", ""Table formatting is poor with merged cells and unclear column headers""]",,,,clean_support,0,False,True,False,2,1,False,False,False,True,False,0,False,"7/7 GT rows matched (100%), MAE = 5.1 lnRR percentage-points",False,True,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\018_Al-Rawahy_2013_report.md,0,False,,6,False,False,False,False,2,"[""factorial_structure"", ""tc_confusion""]",0,0,1,3,0,0,0,2,3,0,False,leaf,False,True,False,False,False,True,False
1,0,,018_Al-Rawahy_2013::Fe::leaf,consensus_observation,increase,"[""increase""]",high,Table 3,9.090909090909086,Models agree (diff=0.0%),2,0,[],True,"[""increase""]",3,False,False,False,False,False,False,Fe,False,increase,"[""increase""]",True,True,True,True,False,clean_support,False,increase,"[""increase""]",medium,Consensus-backed claim with no recorded Claude/Kimi disagreement.,1.0,True,Fe,"[""increase""]","[""increase""]","[""increase""]",1,3,"[""leaf""]",1,leaf,1.0,1.0,018_Al-Rawahy_2013,1.0,6,"[""This is a complex 3-factor experiment with O3, CO2, and combined O3+CO2 treatments"", ""The CO2 levels (350-450 ppm) are unusually low and close to what would normally be ambient"", ""Control is not clearly defined - appears to be charcoal filtered air without added CO2/O3"", ""Combined treatments (O3+CO2) should NOT be used for CO2-only meta-analysis"", ""Sample sizes vary between measurements (30 plants for growth, 10 for biochemical)"", ""Table formatting is poor with merged cells and unclear column headers""]",,,,clean_support,0,False,True,False,2,1,False,False,False,True,False,0,False,"7/7 GT rows matched (100%), MAE = 5.1 lnRR percentage-points",False,True,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\018_Al-Rawahy_2013_report.md,0,False,,6,False,False,False,False,2,"[""factorial_structure"", ""tc_confusion""]",0,0,1,3,0,0,0,2,3,0,False,leaf,False,True,False,False,False,True,False
1,0,,018_Al-Rawahy_2013::K::leaf,consensus_observation,decrease,"[""decrease""]",high,Table 3,-11.1111111111111,Models agree (diff=0.0%),2,0,[],True,"[""decrease""]",3,False,False,False,False,False,False,K,False,decrease,"[""decrease""]",True,True,True,True,False,clean_support,False,decrease,"[""decrease""]",medium,Consensus-backed claim with no recorded Claude/Kimi disagreement.,1.0,True,K,"[""decrease""]","[""decrease""]","[""decrease""]",1,3,"[""leaf""]",1,leaf,1.0,1.0,018_Al-Rawahy_2013,1.0,6,"[""This is a complex 3-factor experiment with O3, CO2, and combined O3+CO2 treatments"", ""The CO2 levels (350-450 ppm) are unusually low and close to what would normally be ambient"", ""Control is not clearly defined - appears to be charcoal filtered air without added CO2/O3"", ""Combined treatments (O3+CO2) should NOT be used for CO2-only meta-analysis"", ""Sample sizes vary between measurements (30 plants for growth, 10 for biochemical)"", ""Table formatting is poor with merged cells and unclear column headers""]",,,,clean_support,0,False,True,False,2,1,False,False,False,True,False,0,False,"7/7 GT rows matched (100%), MAE = 5.1 lnRR percentage-points",False,True,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\018_Al-Rawahy_2013_report.md,0,False,,6,False,False,False,False,2,"[""factorial_structure"", ""tc_confusion""]",0,0,1,3,0,0,0,2,3,0,False,leaf,False,True,False,False,False,True,False
1,0,,018_Al-Rawahy_2013::Mg::leaf,consensus_observation,increase,"[""increase""]",high,Table 3,-1.4705882352941124,Models agree (diff=3.0%),2,0,[],True,"[""increase""]",3,False,False,False,False,False,False,Mg,False,increase,"[""increase""]",True,True,True,True,False,clean_support,False,increase,"[""increase""]",medium,Consensus-backed claim with no recorded Claude/Kimi disagreement.,1.0,True,Mg,"[""increase""]","[""increase""]","[""increase""]",1,3,"[""leaf""]",1,leaf,1.0,1.0,018_Al-Rawahy_2013,1.0,6,"[""This is a complex 3-factor experiment with O3, CO2, and combined O3+CO2 treatments"", ""The CO2 levels (350-450 ppm) are unusually low and close to what would normally be ambient"", ""Control is not clearly defined - appears to be charcoal filtered air without added CO2/O3"", ""Combined treatments (O3+CO2) should NOT be used for CO2-only meta-analysis"", ""Sample sizes vary between measurements (30 plants for growth, 10 for biochemical)"", ""Table formatting is poor with merged cells and unclear column headers""]",,,,clean_support,0,False,True,False,2,1,False,False,False,True,False,0,False,"7/7 GT rows matched (100%), MAE = 5.1 lnRR percentage-points",False,True,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\018_Al-Rawahy_2013_report.md,0,False,,6,False,False,False,False,2,"[""factorial_structure"", ""tc_confusion""]",0,0,1,3,0,0,0,2,3,0,False,leaf,False,True,False,False,False,True,False
1,0,,018_Al-Rawahy_2013::N::leaf,consensus_observation,decrease,"[""decrease""]",high,Table 3,-3.076923076923077,Models agree (diff=0.0%),2,0,[],True,"[""decrease""]",3,False,False,False,False,False,False,N,False,decrease,"[""decrease""]",True,True,True,True,False,clean_support,False,decrease,"[""decrease""]",medium,Consensus-backed claim with no recorded Claude/Kimi disagreement.,1.0,True,N,"[""decrease""]","[""decrease""]","[""decrease""]",1,3,"[""leaf""]",1,leaf,1.0,1.0,018_Al-Rawahy_2013,1.0,6,"[""This is a complex 3-factor experiment with O3, CO2, and combined O3+CO2 treatments"", ""The CO2 levels (350-450 ppm) are unusually low and close to what would normally be ambient"", ""Control is not clearly defined - appears to be charcoal filtered air without added CO2/O3"", ""Combined treatments (O3+CO2) should NOT be used for CO2-only meta-analysis"", ""Sample sizes vary between measurements (30 plants for growth, 10 for biochemical)"", ""Table formatting is poor with merged cells and unclear column headers""]",,,,clean_support,0,False,True,False,2,1,False,False,False,True,False,0,False,"7/7 GT rows matched (100%), MAE = 5.1 lnRR percentage-points",False,True,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\018_Al-Rawahy_2013_report.md,0,False,,6,False,False,False,False,2,"[""factorial_structure"", ""tc_confusion""]",0,0,1,3,0,0,0,2,3,0,False,leaf,False,True,False,False,False,True,False
1,0,,018_Al-Rawahy_2013::P::leaf,consensus_observation,increase,"[""increase""]",high,Table 3,-2.2222222222222143,Models agree (diff=0.0%),2,0,[],True,"[""increase""]",3,False,False,False,False,False,False,P,False,increase,"[""increase""]",True,True,True,True,False,clean_support,False,increase,"[""increase""]",medium,Consensus-backed claim with no recorded Claude/Kimi disagreement.,1.0,True,P,"[""increase""]","[""increase""]","[""increase""]",1,3,"[""leaf""]",1,leaf,1.0,1.0,018_Al-Rawahy_2013,1.0,6,"[""This is a complex 3-factor experiment with O3, CO2, and combined O3+CO2 treatments"", ""The CO2 levels (350-450 ppm) are unusually low and close to what would normally be ambient"", ""Control is not clearly defined - appears to be charcoal filtered air without added CO2/O3"", ""Combined treatments (O3+CO2) should NOT be used for CO2-only meta-analysis"", ""Sample sizes vary between measurements (30 plants for growth, 10 for biochemical)"", ""Table formatting is poor with merged cells and unclear column headers""]",,,,clean_support,0,False,True,False,2,1,False,False,False,True,False,0,False,"7/7 GT rows matched (100%), MAE = 5.1 lnRR percentage-points",False,True,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\018_Al-Rawahy_2013_report.md,0,False,,6,False,False,False,False,2,"[""factorial_structure"", ""tc_confusion""]",0,0,1,3,0,0,0,2,3,0,False,leaf,False,True,False,False,False,True,False
1,0,,018_Al-Rawahy_2013::Zn::leaf,consensus_observation,increase,"[""increase""]",high,Table 3,31.249999999999993,Models agree (diff=0.0%),2,0,[],True,"[""increase""]",3,False,False,False,False,False,False,Zn,False,increase,"[""increase""]",True,True,True,True,False,clean_support,False,increase,"[""increase""]",medium,Consensus-backed claim with no recorded Claude/Kimi disagreement.,1.0,True,Zn,"[""increase""]","[""increase""]","[""increase""]",1,3,"[""leaf""]",1,leaf,1.0,1.0,018_Al-Rawahy_2013,1.0,6,"[""This is a complex 3-factor experiment with O3, CO2, and combined O3+CO2 treatments"", ""The CO2 levels (350-450 ppm) are unusually low and close to what would normally be ambient"", ""Control is not clearly defined - appears to be charcoal filtered air without added CO2/O3"", ""Combined treatments (O3+CO2) should NOT be used for CO2-only meta-analysis"", ""Sample sizes vary between measurements (30 plants for growth, 10 for biochemical)"", ""Table formatting is poor with merged cells and unclear column headers""]",,,,clean_support,0,False,True,False,2,1,False,False,False,True,False,0,False,"7/7 GT rows matched (100%), MAE = 5.1 lnRR percentage-points",False,True,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\018_Al-Rawahy_2013_report.md,0,False,,6,False,False,False,False,2,"[""factorial_structure"", ""tc_confusion""]",0,0,1,3,0,0,0,2,3,0,False,leaf,False,True,False,False,False,True,False
0,3,claude_only;claude_only;claude_only,022_Blank_2011::C::whole,disagreement_only,increase,"[""increase""]",medium,Table 2,-0.9111617312072862,Final harvest data,0,0,[],True,"[""increase""]",1,False,False,False,False,False,False,C,False,,[],True,True,True,False,False,likely_extraction_coverage_problem,False,,[],high,Report explicitly marks the paper as skipped / zero-match / non-comparable concentration data.,0.0,True,C,"[""increase""]",[],[],1,1,"[""whole""]",1,whole,0.0,,022_Blank_2011,0.0,5,"[""Four CO2 levels tested (280, 320, 360, 520 ppm) - need to identify which is control vs treatments"", ""Multiple harvest times (32, 57, 65, 87 days) could lead to data duplication"", ""Three elevation ecotypes tested - data may need to be separated by ecotype"", ""Some nutrients show significant CO2 x ecotype x age interactions"", ""Tables show different superscript notation systems for significance""]",,,,alignment_or_structure_problem,0,False,True,False,2,1,False,False,False,True,False,0,False,"0/6 GT matched (zero-match, zero extraction; `consensus_observations = []`, `total_obs = 0`)",False,True,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\022_Blank_2011_report.md,0,False,,8,False,False,False,True,5,"[""disagreement_present"", ""factorial_structure"", ""missing_variance"", ""partial_model_support"", ""tc_confusion""]",0,3,1,1,0,1,0,5,1,0,False,shoot,False,True,False,False,False,True,False
0,3,claude_only;claude_only;claude_only,022_Blank_2011::Ca::whole,disagreement_only,increase,"[""increase""]",medium,Table 3,6.086956521739138,Final harvest data from Table 3,0,0,[],True,"[""increase""]",1,False,False,False,False,False,False,Ca,False,,[],True,True,True,False,False,likely_extraction_coverage_problem,False,,[],high,Report explicitly marks the paper as skipped / zero-match / non-comparable concentration data.,0.0,True,Ca,"[""increase""]",[],[],1,1,"[""whole""]",1,whole,0.0,,022_Blank_2011,0.0,5,"[""Four CO2 levels tested (280, 320, 360, 520 ppm) - need to identify which is control vs treatments"", ""Multiple harvest times (32, 57, 65, 87 days) could lead to data duplication"", ""Three elevation ecotypes tested - data may need to be separated by ecotype"", ""Some nutrients show significant CO2 x ecotype x age interactions"", ""Tables show different superscript notation systems for significance""]",,,,alignment_or_structure_problem,0,False,True,False,2,1,False,False,False,True,False,0,False,"0/6 GT matched (zero-match, zero extraction; `consensus_observations = []`, `total_obs = 0`)",False,True,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\022_Blank_2011_report.md,0,False,,8,False,False,False,True,5,"[""disagreement_present"", ""factorial_structure"", ""missing_variance"", ""partial_model_support"", ""tc_confusion""]",0,3,1,1,0,1,0,5,1,0,False,shoot,False,True,False,False,False,True,False
0,3,claude_only;claude_only;claude_only,022_Blank_2011::K::whole,disagreement_only,increase,"[""increase""]",medium,Table 3,27.272727272727256,Final harvest data from Table 3,0,0,[],True,"[""increase""]",1,False,False,False,False,False,False,K,False,,[],True,True,True,False,False,likely_extraction_coverage_problem,False,,[],high,Report explicitly marks the paper as skipped / zero-match / non-comparable concentration data.,0.0,True,K,"[""increase""]",[],[],1,1,"[""whole""]",1,whole,0.0,,022_Blank_2011,0.0,5,"[""Four CO2 levels tested (280, 320, 360, 520 ppm) - need to identify which is control vs treatments"", ""Multiple harvest times (32, 57, 65, 87 days) could lead to data duplication"", ""Three elevation ecotypes tested - data may need to be separated by ecotype"", ""Some nutrients show significant CO2 x ecotype x age interactions"", ""Tables show different superscript notation systems for significance""]",,,,alignment_or_structure_problem,0,False,True,False,2,1,False,False,False,True,False,0,False,"0/6 GT matched (zero-match, zero extraction; `consensus_observations = []`, `total_obs = 0`)",False,True,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\022_Blank_2011_report.md,0,False,,8,False,False,False,True,5,"[""disagreement_present"", ""factorial_structure"", ""missing_variance"", ""partial_model_support"", ""tc_confusion""]",0,3,1,1,0,1,0,5,1,0,False,shoot,False,True,False,False,False,True,False
