gt_row_id,paper_id,verdict,ai_row_id,basis,confidence
gt__kalayci_1999__r22,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r23,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r24,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r25,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r26,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r27,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r28,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r29,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r30,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r31,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r32,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r33,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r34,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r35,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r36,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r37,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r38,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r39,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r40,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r41,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r42,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r43,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r44,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r45,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r46,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r47,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r48,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r49,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r50,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r51,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r52,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r53,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r54,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r55,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r56,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r57,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r58,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r59,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r60,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r61,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r62,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r63,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r64,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r65,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r66,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r67,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r68,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r69,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r70,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r71,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r72,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r73,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r74,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r75,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
gt__kalayci_1999__r76,kalayci_1999,AMBIGUOUS,,"GT Soil grain_zn row. Paper Table 2 reports grain Zn for 40 cultivars x 2 years (+Zn vs -Zn); GT has 78 such cells but each GT row carries ONLY treatment_level=Soil with no cultivar/year descriptor. AI extracted just 4 cultivar-by-year cells (ai__1 Sertak52 1993-94, ai__2 Sertak52 1994-95, ai__3 Kirac66 1994-95, ai__4 Gun91 1993-94). No within-GT disambiguator (cultivar/year) exists to bind a specific obs_id to a specific AI cell.",low
