gt_row_id,paper_id,verdict,ai_row_id,basis,confidence
gt__StudyID166__r19,166_Haefele_2011,NO_MATCH,,Table 6 Siniloan 2007WS RH+F (49.5),high
gt__StudyID166__r20,166_Haefele_2011,MATCH,166_Haefele_2011__ai__25,"Table 6 Ubon 2007WS CRH vs C; 41.3, co=none",high
gt__StudyID166__r21,166_Haefele_2011,NO_MATCH,,Table 6 Ubon 2007WS RH (49.5),high
gt__StudyID166__r22,166_Haefele_2011,MATCH,166_Haefele_2011__ai__26,"Table 6 Ubon 2007WS CRH+F vs C+F; 41.3, co=npk medium",high
gt__StudyID166__r23,166_Haefele_2011,NO_MATCH,,Table 6 Ubon 2007WS RH+F (49.5),high
gt__StudyID166__r24,166_Haefele_2011,MATCH,166_Haefele_2011__ai__9,"Table 6 IRRI 2007WS CRH vs C; 41.3, co=none",high
gt__StudyID166__r25,166_Haefele_2011,NO_MATCH,,Table 6 IRRI 2007WS RH (49.5),high
gt__StudyID166__r26,166_Haefele_2011,MATCH,166_Haefele_2011__ai__10,"Table 6 IRRI 2007WS CRH+F vs C+F; 41.3, co=npk medium",high
gt__StudyID166__r27,166_Haefele_2011,NO_MATCH,,Table 6 IRRI 2007WS RH+F (49.5),high
gt__StudyID166__r28,166_Haefele_2011,NO_MATCH,,Table 6 Siniloan 2008WS CRH (41.3) vs C,high
gt__StudyID166__r29,166_Haefele_2011,NO_MATCH,,Table 6 Siniloan 2008WS RH (49.5),high
gt__StudyID166__r30,166_Haefele_2011,NO_MATCH,,Table 6 Siniloan 2008WS CRH+F (41.3),high
gt__StudyID166__r31,166_Haefele_2011,NO_MATCH,,Table 6 Siniloan 2008WS RH+F (49.5),high
gt__StudyID166__r32,166_Haefele_2011,NO_MATCH,,Table 6 Ubon 2008WS CRH (41.3) vs C,high
gt__StudyID166__r33,166_Haefele_2011,NO_MATCH,,Table 6 Ubon 2008WS RH (49.5),high
gt__StudyID166__r34,166_Haefele_2011,NO_MATCH,,Table 6 Ubon 2008WS CRH+F (41.3),high
gt__StudyID166__r35,166_Haefele_2011,NO_MATCH,,Table 6 Ubon 2008WS RH+F (49.5),high
gt__StudyID184__r0,184_Yeboah_2018,MATCH,184_Yeboah_2018__ai__1,"Table 5 2014 BN0 (15 t/ha biochar, 0 N); biochar=15, co=nitrogen 0, y2014",high
gt__StudyID184__r1,184_Yeboah_2018,NO_MATCH,,"Table 5 2014 SN50 (4.5 t/ha straw + 50 N, 0 biochar)",high
gt__StudyID184__r2,184_Yeboah_2018,NO_MATCH,,"Table 5 2014 SN100 (4.5 t/ha straw + 100 N, 0 biochar)",high
gt__StudyID184__r3,184_Yeboah_2018,MATCH,184_Yeboah_2018__ai__2,"Table 5 2014 BN50 (15 t/ha biochar + 50 N); biochar=15, co=nitrogen 50, y2014",high
gt__StudyID184__r4,184_Yeboah_2018,MATCH,184_Yeboah_2018__ai__3,"Table 5 2014 BN100 (15 t/ha biochar + 100 N); biochar=15, co=nitrogen 100, y2014",high
gt__StudyID184__r5,184_Yeboah_2018,MATCH,184_Yeboah_2018__ai__4,"Table 5 2015 BN0 (15 t/ha biochar, 0 N); biochar=15, co=nitrogen 0, y2015",high
gt__StudyID184__r6,184_Yeboah_2018,NO_MATCH,,Table 5 2015 SN50 (straw + 50 N),high
gt__StudyID184__r7,184_Yeboah_2018,NO_MATCH,,Table 5 2015 SN100 (straw + 100 N),high
gt__StudyID184__r8,184_Yeboah_2018,MATCH,184_Yeboah_2018__ai__5,"Table 5 2015 BN50 (15 t/ha biochar + 50 N); biochar=15, co=nitrogen 50, y2015",high
gt__StudyID184__r9,184_Yeboah_2018,MATCH,184_Yeboah_2018__ai__6,"Table 5 2015 BN100 (15 t/ha biochar + 100 N); biochar=15, co=nitrogen 100, y2015",high
gt__StudyID184__r10,184_Yeboah_2018,MATCH,184_Yeboah_2018__ai__7,"Table 5 2016 BN0 (15 t/ha biochar, 0 N); biochar=15, co=nitrogen 0, y2016",high
gt__StudyID184__r11,184_Yeboah_2018,NO_MATCH,,Table 5 2016 SN50 (straw + 50 N),high
gt__StudyID184__r12,184_Yeboah_2018,NO_MATCH,,Table 5 2016 SN100 (straw + 100 N),high
gt__StudyID184__r13,184_Yeboah_2018,MATCH,184_Yeboah_2018__ai__8,"Table 5 2016 BN50 (15 t/ha biochar + 50 N); biochar=15, co=nitrogen 50, y2016",high
gt__StudyID184__r14,184_Yeboah_2018,MATCH,184_Yeboah_2018__ai__9,"Table 5 2016 BN100 (15 t/ha biochar + 100 N); biochar=15, co=nitrogen 100, y2016",high
gt__StudyID193__r1354,193_Islami_2011,MATCH,193_Islami_2011__ai__1,"Table 2 maize, cassava+maize, FYM biochar 15 Mg/ha, 2009-10; co=fym_biochar, y2009",high
gt__StudyID193__r1355,193_Islami_2011,MATCH,193_Islami_2011__ai__3,"Table 2 maize, cassava+maize, cassava stem biochar 15 Mg/ha, 2009-10; co=cassava_stem_biochar, y2009",high
gt__StudyID193__r1356,193_Islami_2011,MATCH,193_Islami_2011__ai__2,"Table 2 maize, cassava+maize, FYM biochar, 2010-11; co=fym_biochar, y2010",high
gt__StudyID193__r1357,193_Islami_2011,MATCH,193_Islami_2011__ai__4,"Table 2 maize, cassava+maize, cassava stem biochar, 2010-11; co=cassava_stem_biochar, y2010",high
gt__StudyID193__r1358,193_Islami_2011,MATCH,193_Islami_2011__ai__5,"Table 2 peanut, cassava+peanuts, FYM biochar, 2009-10; co=fym_biochar, y2009",high
gt__StudyID193__r1359,193_Islami_2011,MATCH,193_Islami_2011__ai__7,"Table 2 peanut, cassava+peanuts, cassava stem biochar, 2009-10; co=cassava_stem_biochar, y2009",high
gt__StudyID193__r1360,193_Islami_2011,MATCH,193_Islami_2011__ai__6,"Table 2 peanut, cassava+peanuts, FYM biochar, 2010-11; co=fym_biochar, y2010",high
gt__StudyID193__r1361,193_Islami_2011,MATCH,193_Islami_2011__ai__8,"Table 2 peanut, cassava+peanuts, cassava stem biochar, 2010-11; co=cassava_stem_biochar, y2010",high
223_Dong_2019__gt__1,223_Dong_2019,MATCH,223_Dong_2019__ai__1,"Table 3 wheat 2015-2016, N1Ba2 (20 t/ha). Same treatment cell; GT control=N0 absolute vs AI N1 cofactor (control-token differs, cell identical)",high
223_Dong_2019__gt__2,223_Dong_2019,MATCH,223_Dong_2019__ai__2,"Table 3 wheat 2015-2016, N1Ba4 (40 t/ha)",high
223_Dong_2019__gt__3,223_Dong_2019,MATCH,223_Dong_2019__ai__3,"Table 3 wheat 2015-2016, N1Ba2f1 (30 t/ha total)",high
223_Dong_2019__gt__4,223_Dong_2019,MATCH,223_Dong_2019__ai__4,"Table 3 wheat 2015-2016, N1Ba4f2 (60 t/ha total)",high
223_Dong_2019__gt__5,223_Dong_2019,MATCH,223_Dong_2019__ai__5,"Table 3 rice 2015-2016, N1Ba2 (20 t/ha)",high
223_Dong_2019__gt__6,223_Dong_2019,MATCH,223_Dong_2019__ai__6,"Table 3 rice 2015-2016, N1Ba4 (40 t/ha)",high
223_Dong_2019__gt__7,223_Dong_2019,MATCH,223_Dong_2019__ai__7,"Table 3 rice 2015-2016, N1Ba2f1 (30 t/ha total)",high
223_Dong_2019__gt__8,223_Dong_2019,MATCH,223_Dong_2019__ai__8,"Table 3 rice 2015-2016, N1Ba4f2 (60 t/ha total)",high
223_Dong_2019__gt__9,223_Dong_2019,MATCH,223_Dong_2019__ai__9,"Table 3 wheat 2016-2017, N1Ba2 (20 t/ha)",high
223_Dong_2019__gt__10,223_Dong_2019,MATCH,223_Dong_2019__ai__10,"Table 3 wheat 2016-2017, N1Ba4 (40 t/ha)",high
223_Dong_2019__gt__11,223_Dong_2019,MATCH,223_Dong_2019__ai__11,"Table 3 wheat 2016-2017, N1Ba2f1 (30 t/ha total)",high
223_Dong_2019__gt__12,223_Dong_2019,MATCH,223_Dong_2019__ai__12,"Table 3 wheat 2016-2017, N1Ba4f2 (60 t/ha total)",high
223_Dong_2019__gt__13,223_Dong_2019,MATCH,223_Dong_2019__ai__13,"Table 3 rice 2016-2017, N1Ba2 (20 t/ha)",high
223_Dong_2019__gt__14,223_Dong_2019,MATCH,223_Dong_2019__ai__14,"Table 3 rice 2016-2017, N1Ba4 (40 t/ha)",high
223_Dong_2019__gt__15,223_Dong_2019,MATCH,223_Dong_2019__ai__15,"Table 3 rice 2016-2017, N1Ba2f1 (30 t/ha total)",high
223_Dong_2019__gt__16,223_Dong_2019,MATCH,223_Dong_2019__ai__16,"Table 3 rice 2016-2017, N1Ba4f2 (60 t/ha total)",high
gt__StudyID229__r0,229_Shi_2022,MATCH,229_Shi_2022__ai__0,"Table 3 maize 2016, C1 (5 t/ha) vs CK",high
gt__StudyID229__r1,229_Shi_2022,MATCH,229_Shi_2022__ai__1,"Table 3 maize 2016, C2 (10 t/ha) vs CK",high
gt__StudyID229__r2,229_Shi_2022,MATCH,229_Shi_2022__ai__2,"Table 3 maize 2016, C3 (20 t/ha) vs CK",high
gt__StudyID229__r3,229_Shi_2022,MATCH,229_Shi_2022__ai__3,"Table 3 wheat 2016-2017, C1 (5 t/ha) vs CK",high
gt__StudyID229__r4,229_Shi_2022,MATCH,229_Shi_2022__ai__4,"Table 3 wheat 2016-2017, C2 (10 t/ha) vs CK",high
gt__StudyID229__r5,229_Shi_2022,MATCH,229_Shi_2022__ai__5,"Table 3 wheat 2016-2017, C3 (20 t/ha) vs CK",high
gt__StudyID229__r6,229_Shi_2022,MATCH,229_Shi_2022__ai__6,"Table 3 maize 2017, C1 (5 t/ha) vs CK",high
gt__StudyID229__r7,229_Shi_2022,MATCH,229_Shi_2022__ai__7,"Table 3 maize 2017, C2 (10 t/ha) vs CK",high
gt__StudyID229__r8,229_Shi_2022,MATCH,229_Shi_2022__ai__8,"Table 3 maize 2017, C3 (20 t/ha) vs CK",high
gt__StudyID229__r9,229_Shi_2022,MATCH,229_Shi_2022__ai__9,"Table 3 wheat 2017-2018, C1 (5 t/ha) vs CK",high
gt__StudyID229__r10,229_Shi_2022,MATCH,229_Shi_2022__ai__10,"Table 3 wheat 2017-2018, C2 (10 t/ha) vs CK",high
gt__StudyID229__r11,229_Shi_2022,MATCH,229_Shi_2022__ai__11,"Table 3 wheat 2017-2018, C3 (20 t/ha) vs CK",high
gt__StudyID229__r12,229_Shi_2022,MATCH,229_Shi_2022__ai__12,"Table 3 maize 2018, C1 (5 t/ha) vs CK",high
gt__StudyID229__r13,229_Shi_2022,MATCH,229_Shi_2022__ai__13,"Table 3 maize 2018, C2 (10 t/ha) vs CK",high
gt__StudyID229__r14,229_Shi_2022,MATCH,229_Shi_2022__ai__14,"Table 3 maize 2018, C3 (20 t/ha) vs CK",high
gt__StudyID229__r15,229_Shi_2022,MATCH,229_Shi_2022__ai__15,"Table 3 wheat 2018-2019, C1 (5 t/ha) vs CK",high
gt__StudyID229__r16,229_Shi_2022,MATCH,229_Shi_2022__ai__16,"Table 3 wheat 2018-2019, C2 (10 t/ha) vs CK",high
gt__StudyID229__r17,229_Shi_2022,MATCH,229_Shi_2022__ai__17,"Table 3 wheat 2018-2019, C3 (20 t/ha) vs CK",high
gt__StudyID234__r0,234_Malik_2018,MATCH,234_Malik_2018__ai__0_grain,"Table 3 wheat grain, 2% C1 (sludge), lime 0%, vs CK; GT crop=wheat(grain) matches AI _grain row, sludge_2pct.",high
gt__StudyID234__r1,234_Malik_2018,MATCH,234_Malik_2018__ai__1_grain,"Table 3 wheat grain, 4% C1 (sludge), lime 0%, vs CK; sludge_4pct.",high
gt__StudyID234__r2,234_Malik_2018,MATCH,234_Malik_2018__ai__2_grain,"Table 3 wheat grain, 2% C2 (straw), lime 0%, vs CK; straw_2pct.",high
gt__StudyID234__r3,234_Malik_2018,MATCH,234_Malik_2018__ai__3_grain,"Table 3 wheat grain, 4% C2 (straw), lime 0%, vs CK; straw_4pct.",high
gt__StudyID234__r4,234_Malik_2018,MATCH,234_Malik_2018__ai__4_grain,"Table 3 wheat grain, 2% C1 + 50% CaO, vs CK; sludge_2pct, lime50.",high
gt__StudyID234__r5,234_Malik_2018,MATCH,234_Malik_2018__ai__5_grain,"Table 3 wheat grain, 4% C1 + 50% CaO, vs CK; sludge_4pct, lime50.",high
gt__StudyID234__r6,234_Malik_2018,MATCH,234_Malik_2018__ai__6_grain,"Table 3 wheat grain, 2% C2 + 50% CaO, vs CK; straw_2pct, lime50.",high
gt__StudyID234__r7,234_Malik_2018,MATCH,234_Malik_2018__ai__7_grain,"Table 3 wheat grain, 4% C2 + 50% CaO, vs CK; straw_4pct, lime50.",high
gt__StudyID234__r8,234_Malik_2018,MATCH,234_Malik_2018__ai__8_grain,"Table 3 wheat grain, 2% C1 + 100% CaO, vs CK; sludge_2pct, lime100.",high
gt__StudyID234__r9,234_Malik_2018,MATCH,234_Malik_2018__ai__9_grain,"Table 3 wheat grain, 4% C1 + 100% CaO, vs CK; sludge_4pct, lime100.",high
gt__StudyID234__r10,234_Malik_2018,MATCH,234_Malik_2018__ai__10_grain,"Table 3 wheat grain, 2% C2 + 100% CaO, vs CK; straw_2pct, lime100.",high
gt__StudyID234__r11,234_Malik_2018,MATCH,234_Malik_2018__ai__11_grain,"Table 3 wheat grain, 4% C2 + 100% CaO, vs CK; straw_4pct, lime100.",high
