gt_row_id,paper_id,verdict,ai_row_id,basis,confidence
gt__study75__pair457,"091_Kocira_2018_Modeling biometric traits, yield and nut",AMBIGUOUS,"091_Kocira_2018_Modeling biometric traits, yield and nut__ai__16","block2=Mavka(positional); dose1=1.0%, freq1=single; year1.",low
gt__study75__pair458,"091_Kocira_2018_Modeling biometric traits, yield and nut",AMBIGUOUS,"091_Kocira_2018_Modeling biometric traits, yield and nut__ai__19","block2=Mavka(positional); dose0.7=0.7%, freq2=double; year1.",low
gt__study75__pair459,"091_Kocira_2018_Modeling biometric traits, yield and nut",AMBIGUOUS,"091_Kocira_2018_Modeling biometric traits, yield and nut__ai__18","block2=Mavka(positional); dose1=1.0%, freq2=double; year1.",low
gt__study75__pair460,"091_Kocira_2018_Modeling biometric traits, yield and nut",AMBIGUOUS,"091_Kocira_2018_Modeling biometric traits, yield and nut__ai__17","block2=Mavka(positional); dose0.7=0.7%, freq1=single; year2.",low
gt__study75__pair461,"091_Kocira_2018_Modeling biometric traits, yield and nut",AMBIGUOUS,"091_Kocira_2018_Modeling biometric traits, yield and nut__ai__16","block2=Mavka(positional); dose1=1.0%, freq1=single; year2.",low
gt__study75__pair462,"091_Kocira_2018_Modeling biometric traits, yield and nut",AMBIGUOUS,"091_Kocira_2018_Modeling biometric traits, yield and nut__ai__19","block2=Mavka(positional); dose0.7=0.7%, freq2=double; year2.",low
gt__study75__pair463,"091_Kocira_2018_Modeling biometric traits, yield and nut",AMBIGUOUS,"091_Kocira_2018_Modeling biometric traits, yield and nut__ai__18","block2=Mavka(positional); dose1=1.0%, freq2=double; year2.",low
gt__study75__pair464,"091_Kocira_2018_Modeling biometric traits, yield and nut",AMBIGUOUS,"091_Kocira_2018_Modeling biometric traits, yield and nut__ai__17","block2=Mavka(positional); dose0.7=0.7%, freq1=single; year3.",low
gt__study75__pair465,"091_Kocira_2018_Modeling biometric traits, yield and nut",AMBIGUOUS,"091_Kocira_2018_Modeling biometric traits, yield and nut__ai__16","block2=Mavka(positional); dose1=1.0%, freq1=single; year3.",low
gt__study75__pair466,"091_Kocira_2018_Modeling biometric traits, yield and nut",AMBIGUOUS,"091_Kocira_2018_Modeling biometric traits, yield and nut__ai__19","block2=Mavka(positional); dose0.7=0.7%, freq2=double; year3.",low
gt__study75__pair467,"091_Kocira_2018_Modeling biometric traits, yield and nut",AMBIGUOUS,"091_Kocira_2018_Modeling biometric traits, yield and nut__ai__18","block2=Mavka(positional); dose1=1.0%, freq2=double; year3.",low
gt__study75__pair468,"091_Kocira_2018_Modeling biometric traits, yield and nut",AMBIGUOUS,"091_Kocira_2018_Modeling biometric traits, yield and nut__ai__21","GT block3 (Ctrl 0.3631/0.3168/0.3432)->cultivar positional=Atlanta; dose0.7=0.7%, freq1=single; year1. Year dim absent in AI; cultivar name<-block positional.",low
gt__study75__pair469,"091_Kocira_2018_Modeling biometric traits, yield and nut",AMBIGUOUS,"091_Kocira_2018_Modeling biometric traits, yield and nut__ai__20","block3=Atlanta(positional); dose1=1.0%, freq1=single; year1.",low
gt__study75__pair470,"091_Kocira_2018_Modeling biometric traits, yield and nut",AMBIGUOUS,"091_Kocira_2018_Modeling biometric traits, yield and nut__ai__23","block3=Atlanta(positional); dose0.7=0.7%, freq2=double; year1.",low
gt__study75__pair471,"091_Kocira_2018_Modeling biometric traits, yield and nut",AMBIGUOUS,"091_Kocira_2018_Modeling biometric traits, yield and nut__ai__22","block3=Atlanta(positional); dose1=1.0%, freq2=double; year1.",low
gt__study75__pair472,"091_Kocira_2018_Modeling biometric traits, yield and nut",AMBIGUOUS,"091_Kocira_2018_Modeling biometric traits, yield and nut__ai__21","block3=Atlanta(positional); dose0.7=0.7%, freq1=single; year2.",low
gt__study75__pair473,"091_Kocira_2018_Modeling biometric traits, yield and nut",AMBIGUOUS,"091_Kocira_2018_Modeling biometric traits, yield and nut__ai__20","block3=Atlanta(positional); dose1=1.0%, freq1=single; year2.",low
gt__study75__pair474,"091_Kocira_2018_Modeling biometric traits, yield and nut",AMBIGUOUS,"091_Kocira_2018_Modeling biometric traits, yield and nut__ai__23","block3=Atlanta(positional); dose0.7=0.7%, freq2=double; year2.",low
gt__study75__pair475,"091_Kocira_2018_Modeling biometric traits, yield and nut",AMBIGUOUS,"091_Kocira_2018_Modeling biometric traits, yield and nut__ai__22","block3=Atlanta(positional); dose1=1.0%, freq2=double; year2.",low
gt__study75__pair476,"091_Kocira_2018_Modeling biometric traits, yield and nut",AMBIGUOUS,"091_Kocira_2018_Modeling biometric traits, yield and nut__ai__21","block3=Atlanta(positional); dose0.7=0.7%, freq1=single; year3.",low
gt__study75__pair477,"091_Kocira_2018_Modeling biometric traits, yield and nut",AMBIGUOUS,"091_Kocira_2018_Modeling biometric traits, yield and nut__ai__20","block3=Atlanta(positional); dose1=1.0%, freq1=single; year3.",low
gt__study75__pair478,"091_Kocira_2018_Modeling biometric traits, yield and nut",AMBIGUOUS,"091_Kocira_2018_Modeling biometric traits, yield and nut__ai__23","block3=Atlanta(positional); dose0.7=0.7%, freq2=double; year3.",low
gt__study75__pair479,"091_Kocira_2018_Modeling biometric traits, yield and nut",AMBIGUOUS,"091_Kocira_2018_Modeling biometric traits, yield and nut__ai__22","block3=Atlanta(positional); dose1=1.0%, freq2=double; year3.",low
gt__study177__pair1090,094_Kowalska_2021_Effect of Different Forms of Silicon on,AMBIGUOUS,094_Kowalska_2021_Effect of Different Forms of Silicon on__ai__0,"GT method=Soil; Ctrl 0.388 t/ha matches AI yield (t/ha) rows not kg-plot rows. Two GT soil rows (1090,1092) map to AdeSil-soil(ai0) & ZumSil-soil(ai3); product not in GT so positional: 1090=AdeSil-soil. AI 'combined' method has no GT counterpart.",med
gt__study177__pair1091,094_Kowalska_2021_Effect of Different Forms of Silicon on,AMBIGUOUS,094_Kowalska_2021_Effect of Different Forms of Silicon on__ai__2,"GT method=Foliar; t/ha outcome. Two GT foliar rows (1091,1093) map to AdeSil-foliar(ai2) & ZumSil-foliar(ai5); product not in GT, positional: 1091=AdeSil-foliar.",med
gt__study177__pair1092,094_Kowalska_2021_Effect of Different Forms of Silicon on,AMBIGUOUS,094_Kowalska_2021_Effect of Different Forms of Silicon on__ai__3,"GT method=Soil; t/ha outcome. Second GT soil row, positional->ZumSil-soil(ai3).",med
gt__study177__pair1093,094_Kowalska_2021_Effect of Different Forms of Silicon on,AMBIGUOUS,094_Kowalska_2021_Effect of Different Forms of Silicon on__ai__5,"GT method=Foliar; t/ha outcome. Second GT foliar row, positional->ZumSil-foliar(ai5).",med
gt__study117__pair683,095_Kuisma_1989_The effect of foliar application of seaw,NO_MATCH,,"GT potato/seaweed/foliar dose=0.25, freq=3. AI extracted only a single SM3 5 l/ha application (spray volume) split into ware-yield(ai0) and tuber-yield(ai3); AI never extracted the three distinct dose levels (0.25/0.5/1) GT records.",high
gt__study117__pair684,095_Kuisma_1989_The effect of foliar application of seaw,NO_MATCH,,"GT dose=0.5, freq=3. No AI row at this dose; AI captured only single 5 l/ha SM3 application.",high
gt__study117__pair685,095_Kuisma_1989_The effect of foliar application of seaw,NO_MATCH,,"GT dose=1, freq=3. No AI row at this dose; AI captured only single 5 l/ha SM3 application.",high
gt__study19__pair118,1-s2.0-S0304423819306703-main,AMBIGUOUS,1-s2.0-S0304423819306703-main__ai__1,"grape/PHs/foliar. AI=3 PH types(Soy,Lup,Cas)x2 conc(1.6gl=low,6.4gl=high). GT dose 0.25=low conc, 1=high conc (relative). GT pair order maps to type positionally: pair1(118,119)->Soy. 118 dose0.25->Soy/1.6gl. PH type not labeled in GT.",med
gt__study19__pair119,1-s2.0-S0304423819306703-main,AMBIGUOUS,1-s2.0-S0304423819306703-main__ai__5,pair1->Soy(positional); dose1=high conc->Soy/6.4gl.,med
gt__study19__pair120,1-s2.0-S0304423819306703-main,AMBIGUOUS,1-s2.0-S0304423819306703-main__ai__9,"pair2(120,121)->Lup(positional); dose0.25=low conc->Lup/1.6gl.",med
gt__study19__pair121,1-s2.0-S0304423819306703-main,AMBIGUOUS,1-s2.0-S0304423819306703-main__ai__13,pair2->Lup(positional); dose1=high conc->Lup/6.4gl.,med
gt__study19__pair122,1-s2.0-S0304423819306703-main,AMBIGUOUS,1-s2.0-S0304423819306703-main__ai__17,"pair3(122,123)->Cas(positional); dose0.25=low conc->Cas/1.6gl.",med
gt__study19__pair123,1-s2.0-S0304423819306703-main,AMBIGUOUS,1-s2.0-S0304423819306703-main__ai__21,pair3->Cas(positional); dose1=high conc->Cas/6.4gl.,med
gt__study174__pair1059,1-s2.0-S0304423820302417-main,AMBIGUOUS,1-s2.0-S0304423820302417-main__ai__0,"grape/PHs/foliar, both GT rows dose=1 freq=1. AI has 2 distinct products Trainer(PH1,ai0) & Stimtide(PH2,ai1) plus a duplicate Trainer row(ai10). GT not product-labeled; positional: 1059->Trainer/PH1(ai0, primary).",med
gt__study174__pair1060,1-s2.0-S0304423820302417-main,AMBIGUOUS,1-s2.0-S0304423820302417-main__ai__1,"second GT row->Stimtide/PH2(ai1) positionally; product not labeled in GT. (ai10 is a duplicate Trainer/PH1 row, not Stimtide.)",med
gt__study56__pair352,"100_Lola-Luz_2014_Effect on yield, total phenolic, total f",AMBIGUOUS,"100_Lola-Luz_2014_Effect on yield, total phenolic, total f__ai__0","Block A (one of two control levels) at lowest dose. GT dose 0.01 ratio-maps to AI 3 l/ha (GT 0.01/0.1/1 == AI 3/30/300 l/ha, 1:10:100). First GT control block assigned to first AI cultivar block (Ironman/2011). Same intervention: AlgaeGreen Ascophyllum seaweed foliar.",med
gt__study56__pair353,"100_Lola-Luz_2014_Effect on yield, total phenolic, total f",AMBIGUOUS,"100_Lola-Luz_2014_Effect on yield, total phenolic, total f__ai__1","Block A, mid dose. GT 0.1 -> AI 30 l/ha. First GT block -> Ironman/2011.",med
gt__study56__pair354,"100_Lola-Luz_2014_Effect on yield, total phenolic, total f",AMBIGUOUS,"100_Lola-Luz_2014_Effect on yield, total phenolic, total f__ai__2","Block A, high dose. GT 1 -> AI 300 l/ha. First GT block -> Ironman/2011.",med
gt__study56__pair355,"100_Lola-Luz_2014_Effect on yield, total phenolic, total f",AMBIGUOUS,"100_Lola-Luz_2014_Effect on yield, total phenolic, total f__ai__3","Block B (second control level, Ctrl=1.67) at lowest dose. GT 0.01 -> AI 3 l/ha. Second GT block assigned to second AI cultivar block (Red Admiral/2012). Cultivar-to-block assignment not verifiable without means.",med
gt__study56__pair356,"100_Lola-Luz_2014_Effect on yield, total phenolic, total f",AMBIGUOUS,"100_Lola-Luz_2014_Effect on yield, total phenolic, total f__ai__4","Block B, mid dose. GT 0.1 -> AI 30 l/ha. Second GT block -> Red Admiral/2012.",med
gt__study56__pair357,"100_Lola-Luz_2014_Effect on yield, total phenolic, total f",AMBIGUOUS,"100_Lola-Luz_2014_Effect on yield, total phenolic, total f__ai__5","Block B, high dose. GT 1 -> AI 300 l/ha. Second GT block -> Red Admiral/2012.",med
gt__study74__pair441,105_Mattner_2018_Increased growth response of strawberry,AMBIGUOUS,105_Mattner_2018_Increased growth response of strawberry__ai__0,GT method='Seed' (nursery propagation phase) at one control level (Ctrl=0.867). AI runner-yield rows are the nursery-sector outcome (runners m-1). Two GT 'seed' rows map to the two AI nursery/runner-yield cultivars; pair441 assigned to first runner-yield row (Fortuna). GT 'Seed' vs AI all-soil-drench label mismatch and cultivar identity not verifiable -> ambiguous.,low
gt__study74__pair442,105_Mattner_2018_Increased growth response of strawberry,AMBIGUOUS,105_Mattner_2018_Increased growth response of strawberry__ai__2,Second GT 'Seed'/nursery row (Ctrl=1.445) assigned to second AI runner-yield cultivar (Albion). Same caveats as pair441.,low
gt__study74__pair443,105_Mattner_2018_Increased growth response of strawberry,AMBIGUOUS,105_Mattner_2018_Increased growth response of strawberry__ai__4,"GT method='Soil' single row (Ctrl=0.5028, lowest) maps to AI fruit-sector total fruit yield (g plant-1), the production-phase outcome. AI has two fruit-yield rows (ai__4 untreated-nursery+SE-fruit; ai__8 SE-nursery+SE-fruit); ai__4 (single-sector SE) chosen as the direct seaweed-vs-untreated contrast. Year/sector ambiguity unresolved without means.",low
gt__study73__pair435,106_Matysiak_2018_Herbicides with natural and synthetic bi,AMBIGUOUS,106_Matysiak_2018_Herbicides with natural and synthetic bi__ai__0,"GT captures only the seaweed (Kelpak) arm, wheat foliar. 6 GT rows = 3 herbicide backgrounds x 2 application methods (tank/sequential), pairing on shared control. Control 0.727 = herbicide MCPA+dicamba background. ai__0 = (MCPA+dicamba)+Kelpak tank mixture, 2014. Year (2014 vs 2015) and tank-vs-sequential assignment within the control-pair not verifiable without means.",low
gt__study73__pair436,106_Matysiak_2018_Herbicides with natural and synthetic bi,AMBIGUOUS,106_Matysiak_2018_Herbicides with natural and synthetic bi__ai__1,"Second member of MCPA+dicamba/Kelpak control-pair (Ctrl=0.727). ai__1 = (MCPA+dicamba)/Kelpak sequential, 2014. Tank/sequential split within pair and year ambiguous.",low
gt__study73__pair437,106_Matysiak_2018_Herbicides with natural and synthetic bi,AMBIGUOUS,106_Matysiak_2018_Herbicides with natural and synthetic bi__ai__4,"Control 0.698 = dicamba+triasulfuron background. ai__4 = (dicamba+triasulfuron)+Kelpak tank mixture, 2014. Year and tank/sequential ambiguous.",low
gt__study73__pair438,106_Matysiak_2018_Herbicides with natural and synthetic bi,AMBIGUOUS,106_Matysiak_2018_Herbicides with natural and synthetic bi__ai__5,"Second member of dicamba+triasulfuron/Kelpak control-pair (Ctrl=0.698). ai__5 = (dicamba+triasulfuron)/Kelpak sequential, 2014. Year and tank/sequential ambiguous.",low
gt__study73__pair439,106_Matysiak_2018_Herbicides with natural and synthetic bi,AMBIGUOUS,106_Matysiak_2018_Herbicides with natural and synthetic bi__ai__8,"Control 0.674 = florasulam+2,4-D background. ai__8 = (florasulam+2,4-D)+Kelpak tank mixture, 2014. Year and tank/sequential ambiguous.",low
gt__study73__pair440,106_Matysiak_2018_Herbicides with natural and synthetic bi,AMBIGUOUS,106_Matysiak_2018_Herbicides with natural and synthetic bi__ai__9,"Second member of florasulam+2,4-D/Kelpak control-pair (Ctrl=0.674). ai__9 = (florasulam+2,4-D)/Kelpak sequential, 2014. Year and tank/sequential ambiguous.",low
gt__study82__pair509,110_Michalak_2016_Evaluation of supercritical extracts of,AMBIGUOUS,110_Michalak_2016_Evaluation of supercritical extracts of__ai__4,"5 GT rows (all wheat seaweed foliar, identical descriptor dose=1, same control 0.945) form a 5-member set against the 5 AI treatments (Baltic 1.0, Ascophyllum 1.0, Spirulina 1.0/1.5/1.8), cultivar Akteur. Set-level match is certain; individual extract/rate identity within the set is indeterminate without means. Assigned positionally to ai__4 (Baltic macroalgae 1.0 L/ha).",low
gt__study82__pair510,110_Michalak_2016_Evaluation of supercritical extracts of,AMBIGUOUS,110_Michalak_2016_Evaluation of supercritical extracts of__ai__9,Member of the same 5-treatment set; positional assignment to ai__9 (Ascophyllum nodosum 1.0 L/ha). Specific extract not verifiable without means.,low
gt__study82__pair511,110_Michalak_2016_Evaluation of supercritical extracts of,AMBIGUOUS,110_Michalak_2016_Evaluation of supercritical extracts of__ai__15,Member of the same 5-treatment set; positional assignment to ai__15 (Spirulina platensis 1.0 L/ha). Specific extract not verifiable without means.,low
gt__study82__pair512,110_Michalak_2016_Evaluation of supercritical extracts of,AMBIGUOUS,110_Michalak_2016_Evaluation of supercritical extracts of__ai__21,Member of the same 5-treatment set; positional assignment to ai__21 (Spirulina platensis 1.5 L/ha). Specific extract not verifiable without means.,low
gt__study82__pair513,110_Michalak_2016_Evaluation of supercritical extracts of,AMBIGUOUS,110_Michalak_2016_Evaluation of supercritical extracts of__ai__26,Member of the same 5-treatment set; positional assignment to ai__26 (Spirulina platensis 1.8 L/ha). Specific extract not verifiable without means.,low
gt__study5__pair17,120_Pohl_2019_The Eggplant Yield and Fruit Composition,AMBIGUOUS,120_Pohl_2019_The Eggplant Yield and Fruit Composition__ai__1,"GT 12 rows = 6 cultivars x 2 years (ContinusStudy 1 vs 2), eggplant Goemar BM-86 (Ascophyllum) foliar. AI gives both early- and marketable-yield per cultivar/year; GT single yield mapped to marketable-yield rows (Li2022 FreshYield convention). ContinusStudy=1 block (pairs17-22) assigned to year 2013, positionally to its 6 marketable rows (ai__1,3,5,7,9,11 = Cristal/Epic/Flavine/Gascona/Onyx/WA6020). pair17 -> ai__1 (Cristal F1, marketable). Cultivar identity and early-vs-marketable choice not verifiable without means.",low
gt__study5__pair18,120_Pohl_2019_The Eggplant Yield and Fruit Composition,AMBIGUOUS,120_Pohl_2019_The Eggplant Yield and Fruit Composition__ai__3,"Year-2013 block, positional cultivar #2. ai__3 = Epic F1 marketable yield 2013. Cultivar identity not verifiable.",low
gt__study5__pair19,120_Pohl_2019_The Eggplant Yield and Fruit Composition,AMBIGUOUS,120_Pohl_2019_The Eggplant Yield and Fruit Composition__ai__5,"Year-2013 block, positional cultivar #3. ai__5 = Flavine F1 marketable yield 2013. Cultivar identity not verifiable.",low
gt__study5__pair20,120_Pohl_2019_The Eggplant Yield and Fruit Composition,AMBIGUOUS,120_Pohl_2019_The Eggplant Yield and Fruit Composition__ai__7,"Year-2013 block, positional cultivar #4. ai__7 = Gascona F1 marketable yield 2013. Cultivar identity not verifiable.",low
gt__study5__pair21,120_Pohl_2019_The Eggplant Yield and Fruit Composition,AMBIGUOUS,120_Pohl_2019_The Eggplant Yield and Fruit Composition__ai__9,"Year-2013 block, positional cultivar #5. ai__9 = Onyx F1 marketable yield 2013. Cultivar identity not verifiable.",low
gt__study5__pair22,120_Pohl_2019_The Eggplant Yield and Fruit Composition,AMBIGUOUS,120_Pohl_2019_The Eggplant Yield and Fruit Composition__ai__11,"Year-2013 block, positional cultivar #6. ai__11 = WA 6020 F1 marketable yield 2013. Cultivar identity not verifiable.",low
gt__study5__pair23,120_Pohl_2019_The Eggplant Yield and Fruit Composition,AMBIGUOUS,120_Pohl_2019_The Eggplant Yield and Fruit Composition__ai__13,ContinusStudy=2 block (pairs23-28) assigned to year 2014. AI 2014 has only 5 marketable-yield cultivars extracted (Cristal/Epic/Flavine/Gascona/Onyx; WA 6020 2014 not extracted by AI). pair23 -> ai__13 (Cristal F1 marketable 2014). Cultivar identity not verifiable.,low
gt__study5__pair24,120_Pohl_2019_The Eggplant Yield and Fruit Composition,AMBIGUOUS,120_Pohl_2019_The Eggplant Yield and Fruit Composition__ai__15,"Year-2014 block, positional cultivar #2. ai__15 = Epic F1 marketable yield 2014.",low
gt__study5__pair25,120_Pohl_2019_The Eggplant Yield and Fruit Composition,AMBIGUOUS,120_Pohl_2019_The Eggplant Yield and Fruit Composition__ai__17,"Year-2014 block, positional cultivar #3. ai__17 = Flavine F1 marketable yield 2014.",low
gt__study5__pair26,120_Pohl_2019_The Eggplant Yield and Fruit Composition,AMBIGUOUS,120_Pohl_2019_The Eggplant Yield and Fruit Composition__ai__19,"Year-2014 block, positional cultivar #4. ai__19 = Gascona F1 marketable yield 2014.",low
gt__study5__pair27,120_Pohl_2019_The Eggplant Yield and Fruit Composition,AMBIGUOUS,120_Pohl_2019_The Eggplant Yield and Fruit Composition__ai__21,"Year-2014 block, positional cultivar #5. ai__21 = Onyx F1 marketable yield 2014.",low
gt__study5__pair28,120_Pohl_2019_The Eggplant Yield and Fruit Composition,AMBIGUOUS,,"Year-2014 block, positional cultivar #6 (expected WA 6020 F1 marketable 2014). AI extracted only 5 of 6 cultivars for 2014 (rows end at ai__21); the 6th cultivar/year marketable-yield cell was never extracted.",low
gt__study33__pair216,"121_Popescu_2018_Yield, berry quality and physiological r",AMBIGUOUS,"121_Popescu_2018_Yield, berry quality and physiological r__ai__0",humic foliar dose 0.6=30ml/L (HAT1); ContinusStudy=1 -> year 2014; one of two cultivars (control-group A). Cultivar (FR vs RI) is indeterminate from descriptors alone (means blank); assigned to FR 2014 candidate.,med
gt__study33__pair217,"121_Popescu_2018_Yield, berry quality and physiological r",AMBIGUOUS,"121_Popescu_2018_Yield, berry quality and physiological r__ai__1","humic foliar dose 0.8=40ml/L (HAT2); ContinusStudy=1 -> year 2014; control-group A. Cultivar indeterminate, assigned FR 2014 candidate.",med
gt__study33__pair218,"121_Popescu_2018_Yield, berry quality and physiological r",AMBIGUOUS,"121_Popescu_2018_Yield, berry quality and physiological r__ai__2","humic foliar dose 1.0=50ml/L (HAT3); ContinusStudy=1 -> year 2014; control-group A. Cultivar indeterminate, assigned FR 2014 candidate.",med
gt__study33__pair219,"121_Popescu_2018_Yield, berry quality and physiological r",AMBIGUOUS,"121_Popescu_2018_Yield, berry quality and physiological r__ai__6",humic foliar dose 0.6=30ml/L (HAT1); ContinusStudy=1 -> year 2014; second control-group B -> other cultivar; assigned RI 2014 candidate. Cultivar assignment indeterminate from descriptors.,med
gt__study33__pair220,"121_Popescu_2018_Yield, berry quality and physiological r",AMBIGUOUS,"121_Popescu_2018_Yield, berry quality and physiological r__ai__7",humic foliar dose 0.8=40ml/L (HAT2); year 2014; control-group B; assigned RI 2014 candidate.,med
gt__study33__pair221,"121_Popescu_2018_Yield, berry quality and physiological r",AMBIGUOUS,"121_Popescu_2018_Yield, berry quality and physiological r__ai__8",humic foliar dose 1.0=50ml/L (HAT3); year 2014; control-group B; assigned RI 2014 candidate.,med
gt__study33__pair222,"121_Popescu_2018_Yield, berry quality and physiological r",AMBIGUOUS,"121_Popescu_2018_Yield, berry quality and physiological r__ai__3",humic foliar dose 0.6=30ml/L (HAT1); ContinusStudy=2 -> year 2015; control-group A; assigned FR 2015 candidate. Cultivar indeterminate.,med
gt__study33__pair223,"121_Popescu_2018_Yield, berry quality and physiological r",AMBIGUOUS,"121_Popescu_2018_Yield, berry quality and physiological r__ai__4",humic foliar dose 0.8=40ml/L (HAT2); year 2015; control-group A; assigned FR 2015 candidate.,med
gt__study33__pair224,"121_Popescu_2018_Yield, berry quality and physiological r",AMBIGUOUS,"121_Popescu_2018_Yield, berry quality and physiological r__ai__5",humic foliar dose 1.0=50ml/L (HAT3); year 2015; control-group A; assigned FR 2015 candidate.,med
gt__study33__pair225,"121_Popescu_2018_Yield, berry quality and physiological r",AMBIGUOUS,"121_Popescu_2018_Yield, berry quality and physiological r__ai__9",humic foliar dose 0.6=30ml/L (HAT1); year 2015; control-group B; assigned RI 2015 candidate.,med
gt__study33__pair226,"121_Popescu_2018_Yield, berry quality and physiological r",AMBIGUOUS,"121_Popescu_2018_Yield, berry quality and physiological r__ai__10",humic foliar dose 0.8=40ml/L (HAT2); year 2015; control-group B; assigned RI 2015 candidate.,med
gt__study33__pair227,"121_Popescu_2018_Yield, berry quality and physiological r",AMBIGUOUS,"121_Popescu_2018_Yield, berry quality and physiological r__ai__11",humic foliar dose 1.0=50ml/L (HAT3); year 2015; control-group B; assigned RI 2015 candidate.,med
gt__study147__pair841,124_Pramanick_2016_Effect of seaweed saps derived from two,AMBIGUOUS,124_Pramanick_2016_Effect of seaweed saps derived from two__ai__0,"seaweed foliar, blackgram seed yield; dose 0.17=2.5% (rel. to max 15%). First of two seaweed blocks -> assigned Kappaphycus sap (seed yield, 100% RDF). Species (Kappaphycus vs Gracilaria) indeterminate from GT descriptors (both labeled 'seaweed', identical control/doses).",med
gt__study147__pair842,124_Pramanick_2016_Effect of seaweed saps derived from two,AMBIGUOUS,124_Pramanick_2016_Effect of seaweed saps derived from two__ai__1,seaweed foliar; dose 0.33=5%; Kappaphycus seed yield block. Species assignment indeterminate.,med
gt__study147__pair843,124_Pramanick_2016_Effect of seaweed saps derived from two,AMBIGUOUS,124_Pramanick_2016_Effect of seaweed saps derived from two__ai__2,seaweed foliar; dose 0.67=10%; Kappaphycus seed yield block. Species assignment indeterminate.,med
gt__study147__pair844,124_Pramanick_2016_Effect of seaweed saps derived from two,AMBIGUOUS,124_Pramanick_2016_Effect of seaweed saps derived from two__ai__4,"seaweed foliar; dose 1.0=15%; Kappaphycus seed yield block (ai__4; ai__3 is Kappaphycus STOVER yield, excluded). Species assignment indeterminate.",med
gt__study147__pair845,124_Pramanick_2016_Effect of seaweed saps derived from two,AMBIGUOUS,124_Pramanick_2016_Effect of seaweed saps derived from two__ai__5,seaweed foliar; dose 0.17=2.5%; second seaweed block -> assigned Gracilaria sap (AI labels co_amendment 'other' but it is the other seaweed species). Species assignment indeterminate.,med
gt__study147__pair846,124_Pramanick_2016_Effect of seaweed saps derived from two,AMBIGUOUS,124_Pramanick_2016_Effect of seaweed saps derived from two__ai__6,seaweed foliar; dose 0.33=5%; Gracilaria seed yield block. Species assignment indeterminate.,med
gt__study147__pair847,124_Pramanick_2016_Effect of seaweed saps derived from two,AMBIGUOUS,124_Pramanick_2016_Effect of seaweed saps derived from two__ai__7,seaweed foliar; dose 0.67=10%; Gracilaria seed yield block. Species assignment indeterminate.,med
gt__study147__pair848,124_Pramanick_2016_Effect of seaweed saps derived from two,AMBIGUOUS,124_Pramanick_2016_Effect of seaweed saps derived from two__ai__8,seaweed foliar; dose 1.0=15%; Gracilaria seed yield block. Species assignment indeterminate.,med
gt__study85__pair527,125_Procházka_2015_The possibilities of increasing the prod,AMBIGUOUS,125_Procházka_2015_The possibilities of increasing the prod__ai__19,"humic SEED treatment, soybean. Only AI row with co_amendment_level=seed is ai__19 ('Complete seed treatment' incl. Lexin humic+fulvic). GT splits into 6 cells by ContinusStudy (year 1-3) x 2 control-groups; AI pooled all years into a single cell, so year/rep granularity is lost. Multiple GT rows collapse onto ai__19.",med
gt__study85__pair528,125_Procházka_2015_The possibilities of increasing the prod,AMBIGUOUS,125_Procházka_2015_The possibilities of increasing the prod__ai__19,"humic seed treatment, ContinusStudy=1, second control-group -> maps to same pooled AI seed-treatment cell ai__19 (granularity not preserved by AI).",med
gt__study85__pair529,125_Procházka_2015_The possibilities of increasing the prod,AMBIGUOUS,125_Procházka_2015_The possibilities of increasing the prod__ai__19,"humic seed treatment, ContinusStudy=2 -> same pooled AI seed-treatment cell ai__19.",med
gt__study85__pair530,125_Procházka_2015_The possibilities of increasing the prod,AMBIGUOUS,125_Procházka_2015_The possibilities of increasing the prod__ai__19,"humic seed treatment, ContinusStudy=2, second control-group -> same pooled AI seed-treatment cell ai__19.",med
gt__study85__pair531,125_Procházka_2015_The possibilities of increasing the prod,AMBIGUOUS,125_Procházka_2015_The possibilities of increasing the prod__ai__19,"humic seed treatment, ContinusStudy=3 -> same pooled AI seed-treatment cell ai__19.",med
gt__study85__pair532,125_Procházka_2015_The possibilities of increasing the prod,AMBIGUOUS,125_Procházka_2015_The possibilities of increasing the prod__ai__19,"humic seed treatment, ContinusStudy=3, second control-group -> same pooled AI seed-treatment cell ai__19.",med
gt__study118__pair686,126_Prokkola_2007_Effect of biological sprays on the incid,AMBIGUOUS,126_Prokkola_2007_Effect of biological sprays on the incid__ai__4,"strawberry foliar seaweed (Ascophyllum), ContinusStudy=1 -> year 2001 (Table 1, exp 1). Matched to seaweed Total yield 2001 (ai__4); ai__5 is Marketable yield of same cell (total chosen as fresh/whole yield).",med
gt__study118__pair687,126_Prokkola_2007_Effect of biological sprays on the incid,AMBIGUOUS,126_Prokkola_2007_Effect of biological sprays on the incid__ai__6,"strawberry foliar silicon, year 2001 (CS1). Matched to silicon Total yield 2001 (ai__6); ai__7 is Marketable of same cell.",med
gt__study118__pair688,126_Prokkola_2007_Effect of biological sprays on the incid,AMBIGUOUS,126_Prokkola_2007_Effect of biological sprays on the incid__ai__2,"strawberry foliar plant_extract (compost extract), year 2001 (CS1). Matched to compost-extract Total yield 2001 (ai__2); ai__3 is Marketable of same cell.",med
gt__study118__pair689,126_Prokkola_2007_Effect of biological sprays on the incid,NO_MATCH,,"strawberry foliar seaweed, ContinusStudy=2 -> year 2002. AI extracted only Trichoderma and compost for 2002 (ai__8-11); seaweed 2002 was never extracted.",high
